,ride_id,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,value
128724,A40E087330E32649,E Houston St & Columbia St,W 17 St & 8 Ave,40.71978635452822,-73.97871628403664,40.74177603,-74.00149746,1
114825,7DEB5FD968FAA42C,Edgecombe Ave & W 141 St,Frederick Douglass Blvd & W 112 St,40.820681,-73.945144,40.801694,-73.957145,1
148568,54145662755D4081,35 St & Broadway,24 Ave & 29 St,40.760339,-73.9222427,40.7729,-73.916142,1
69535,D29CCEB9F015503E,W 63 St & Broadway,FDR Drive & E 35 St,40.77163851,-73.98261428,40.744219,-73.97121214,1
96722,ED35DEDB4895F708,Cumberland St & Lafayette Ave,Clinton Ave & Flushing Ave,40.68753406,-73.97265183,40.69794,-73.96986848,1
75718,48604871BD8ED731,1 Ave & E 68 St,E 44 St & Lexington Ave,40.765043497,-73.958018661,40.752643,-73.974996,1
64896,2DC51202A9174AF9,E 11 St & 3 Ave,E 12 St & 3 Ave,40.73127,-73.98849,40.73223272,-73.98889957,1
19110,A04E8CD079650049,W 104 St & Amsterdam Ave,11 Ave & W 59 St,40.79904139288298,-73.96649479866028,40.77149671054441,-73.99046033620834,1
52484,18CDEF8936BA4825,11 Ave & W 27 St,Hudson Blvd E & W 36 St,40.751396,-74.005226,40.75630628938069,-73.99951145061095,1
79557,462DC874D02C6016,Stanhope St & Fairview Ave,Montrose Ave & Bushwick Ave,40.710062861,-73.911078334,40.70767788,-73.94016171,1
23437,BD90F6F811074E53,31 St & Broadway,Skillman Ave & 43 Ave,40.761584,-73.925921,40.74653761978055,-73.93215849995613,1
185223,856C72A858FE45E9,E 75 St & 3 Ave,5 Ave & E 78 St,40.77112927,-73.95772297,40.77632142182271,-73.96427392959595,1
58430,BA77C2417AC9D574,E 118 St & 1 Ave,E 98 St & Park Ave,40.79747,-73.93504,40.78813,-73.95206,1
188406,BBB358349BF38DE3,W 22 St & 10 Ave,W 37 St & Broadway,40.74691959,-74.00451887,40.75227093837409,-73.98770570755005,1
24940,3E9B0690A022198C,E Houston St & Columbia St,Bialystoker Pl & Delancey St,40.71978635452822,-73.97871628403664,40.71622644,-73.98261206,1
100902,F6088A49D0773E9B,Hanson Pl & Ashland Pl,Myrtle Ave & Fleet Pl,40.68506807308177,-73.97790759801863,40.693534,-73.981909,1
129148,185FF106C2DCCAB4,Broadway & Morris St,Peck Slip & South St,40.706616521,-74.013852954,40.7075188830923,-74.00108054280281,1
21665,CA71B4C09A912AB3,Carmine St & 6 Ave,Leonard St & Church St,40.73038599,-74.00214988,40.717571,-74.005549,1
31969,80BB0A3C2F9DC0E2,Perry St & Greenwich Ave,W 43 St & 10 Ave,40.735918,-74.000939,40.76009437,-73.99461843,1
123600,6600B1CC6AB55F0D,7 Ave & 22 St,Windsor Pl & Howard Pl,40.658029,-73.989605,40.65949055893896,-73.98013919591904,1
125660,5498FDABA3111585,Greenwood Ave & E 4 St,Windsor Pl & Howard Pl,40.650739,-73.977739,40.65949055893896,-73.98013919591904,1
134954,5A14925631F37DD2,E 10 St & Avenue A,E 7 St & Avenue A,40.72740794,-73.98142006,40.72621788,-73.98379855,1
187143,6E99AA629831793B,Madison Av & E 51 St,W 51 St & Rockefeller Plaza,40.75863,-73.97513,40.75973805251143,-73.97811613976955,1
105738,3B451EEDA140C154,W 42 St & 8 Ave,W 34 St & 11 Ave,40.7575699,-73.99098507,40.75594159,-74.0021163,1
180908,8B7E871B8EC680E6,W 33 St & 10 Ave,Grand Army Plaza & Central Park S,40.75377336836039,-73.99937599897385,40.7643971,-73.97371465,1
62280,BE1EE86046D542E9,Broad St & Bridge St,Gansevoort St & Hudson St,40.70365182,-74.01167797,40.73944820130404,-74.00507032871246,1
167126,DDF3E6B05DCF5C32,Sharon St & Olive St,Waterbury St & Stagg St,40.71534162042448,-73.93865078687668,40.71019,-73.93734,1
92477,F4E6581A3CA92F01,Allen St & Stanton St,Sullivan St & Washington Sq,40.722055,-73.989111,40.73047747,-73.99906065,1
178997,7C2CDE83459A3F5B,Garfield Pl & 8 Ave,3 St & Prospect Park West,40.6711978,-73.97484126,40.668132,-73.97363831,1
67548,6F2BCC8C62FE62E4,6 Ave & Canal St,Forsyth St\t& Grand St,40.72243797,-74.00566443,40.71779817737835,-73.99316132068634,1
101658,C124BD1DFADCCCA3,McDonald Ave & Vanderbilt St,19 St & 8 Ave,40.651757836,-73.981249809,40.658489,-73.985543,1
166404,4B2071A97BE5FD66,Steinway St & Broadway,Ditmars Blvd & 73 St,40.75905795418586,-73.91897544264793,40.76817,-73.896293,1
172522,E0B45EB1EDC7C154,E 27 St & Park Ave S,E 53 St & Lexington Ave,40.74275179648995,-73.9847157150507,40.75828065,-73.97069431,1
154291,A3C8C244338310F0,Wythe Ave & Metropolitan Ave,Bedford Ave & Nassau Ave,40.716887,-73.963198,40.72311651,-73.95212324,1
137874,67640E9FF5B42863,E 2 St & Avenue B,Allen St & Hester St,40.72217444,-73.98368779,40.71605866,-73.99190759,1
79541,913AA1892F8B0F9A,Perry St & Greenwich Ave,W 13 St & 7 Ave,40.735918,-74.000939,40.73781509,-73.99994661,1
157261,AC559437592B32D3,2 Ave & E 29 St,Lexington Ave & E 24 St,40.74172351097472,-73.97809267044067,40.74025878,-73.98409214,1
54595,527F89A8C0C0CC32,Fulton St & Irving Pl,Fulton St & Adams St,40.68186,-73.959432,40.69241829257847,-73.98949474096298,1
84926,F320F719F2E63A2E,E 33 St & 5 Ave,E 44 St & Lexington Ave,40.74765947,-73.98490707,40.752643,-73.974996,1
169615,A2947A0947E84380,Madison Ave & E 26 St,E 53 St & Lexington Ave,40.742451668,-73.986793756,40.75828065,-73.97069431,1
59719,5E009ECB327B55FD,Hudson St & W 13 St,E 12 St & 3 Ave,40.740057,-74.005274,40.732233,-73.9889,1
118295,B182072784EE7DAA,Avenue D & E 10 St,E 7 St & Avenue A,40.72506551015475,-73.97515833377838,40.72621788,-73.98379855,1
30734,27A27C166E8B08A3,E 51 St & 2 Ave,Motorgate,40.755293,-73.967641,40.7639089,-73.9477213,1
199524,CB5C4021BF9463E0,Broadway & W 41 St,W 41 St & 8 Ave,40.75513557,-73.98658032,40.75640548,-73.9900262,1
95681,2E225294147999DF,W 50 St & 10 Ave,W 34 St & 11 Ave,40.76473420006519,-73.99194359779358,40.75594159,-74.0021163,1
117478,0DB4CA2987E6C2A7,1 Ave & E 68 St,W 17 St & 8 Ave,40.76500525,-73.95818491,40.74177603,-74.00149746,1
75568,1D01ADE28B12E778,44 Dr & Jackson Ave,Vernon Blvd & 47 Rd,40.74718234,-73.9432635,40.7449067,-73.9534573,1
143725,7892AA5679C06F9D,Bedford Ave & S 9 St,Washington Ave & Park Ave,40.70853074,-73.96408963,40.69610226,-73.96751037,1
29115,D5441F543E331AE8,W 84 St & Columbus Ave,W 95 St & Broadway,40.78499979,-73.97283406,40.7937704,-73.971888,1
18617,FECF7F93786C40FD,Broadway & E 19 St,Broadway & E 21 St,40.73866091428551,-73.98987293243407,40.73988840858996,-73.98958593606949,1
30407,29CE3E49C3EC8197,St Nicholas Ave & W 134 St,W 95 St & Broadway,40.816234,-73.948222,40.7937704,-73.971888,1
151585,E0F4CDA5F07F8D35,E 27 St & Park Ave S,E 13 St & 2 Ave,40.74275179648995,-73.9847157150507,40.73153937464073,-73.9853024482727,1
170895,34A67766A59406A9,8 St & Astoria Blvd,Crescent St & 30 Ave,40.7725996921817,-73.93266275525093,40.768692,-73.9249574,1
22191,5DC5C514E03ADC1A,W 59 St & 10 Ave,11 Ave & W 59 St,40.770513,-73.988038,40.77149671054441,-73.99046033620834,1
106711,430E5CC4D1F0B224,Lenox Ave & W 133 St,E 132 St & Madison Ave,40.81296,-73.941878,40.810224,-73.937195,1
147469,721945DA16FB1FD3,Lenox Ave & W 115 St,Park Ave & E 124 St,40.8011939,-73.9500739,40.8045555,-73.9396861,1
27987,4273E19AE66BEAB0,Broadway & W 58 St,11 Ave & W 59 St,40.76695317,-73.98169333,40.77149671054441,-73.99046033620834,1
5990,FFA7BD6B4C7E8682,Greenwich Ave & 8 Ave,8 Ave & W 16 St,40.7390169121,-74.0026376103,40.740983,-74.001702,1
133727,D9C87F55D7202001,W 22 St & 10 Ave,8 Ave & W 31 St,40.74691959,-74.00451887,40.7505853470215,-73.9946848154068,1
163969,20063A158C6A5516,E 123 St & Lexington Ave,E 106 St & 1 Ave,40.802899361,-73.937873602,40.7892529,-73.93956237,1
51271,553AF6328872B0BA,W 82 St & Central Park West,W 54 St & 9 Ave,40.78275,-73.97137,40.76584941,-73.98690506,1
14201,9FC036D3C0065AB1,Kingsland Ave & Nassau Ave,31 St & Thomson Ave,40.725714684,-73.941729546,40.74469738,-73.93540375,1
60480,772E8B7A9FF7525A,W 49 St & 8 Ave,Gansevoort St & Hudson St,40.76227205,-73.98788205,40.73944820130404,-74.00507032871246,1
92292,6320ED5DB036EB87,St Marks Pl & 4 Ave,Clinton Ave & Flushing Ave,40.681786299,-73.979735613,40.69794,-73.96986848,1
116934,47AE1230D336B3FF,Vesey Pl & River Terrace,Morton St & Washington St,40.7153379,-74.01658354,40.73115,-74.00887,1
57126,A3E6B648A76E7DBA,Broadway & W 58 St,W 54 St & 9 Ave,40.76695317,-73.98169333,40.76584941,-73.98690506,1
78948,5A23E5412E17FDDC,Greenwich Ave & 8 Ave,8 Ave & W 38 St,40.7390169121,-74.0026376103,40.75461,-73.99177,1
162389,8AF90D7E13B97AE4,3 Ave & Schermerhorn St,Washington Park,40.68683208,-73.9796772,40.6917823,-73.9737299,1
